Project	Case_ID	Sample_Type	Raw_Count	Filtered_Count
TCGA-LUAD	db769d5c-a794-448d-9130-38a82d051c95	Blood Derived Normal	25	7
TCGA-LUAD	db769d5c-a794-448d-9130-38a82d051c95	Primary Tumor	20	1
TCGA-LUAD	dbd5b0de-94c9-45dd-afb3-6820a7ecaca2	Blood Derived Normal	6	0
TCGA-LUAD	dbd5b0de-94c9-45dd-afb3-6820a7ecaca2	Primary Tumor	6	0
TCGA-LUAD	dc9eaaa0-0bfd-46d0-994f-310826879da4	Blood Derived Normal	20	2
TCGA-LUAD	dc9eaaa0-0bfd-46d0-994f-310826879da4	Primary Tumor	12	1
TCGA-LUAD	dcd066ba-5894-453e-b1da-82092858c3db	Blood Derived Normal	3	0
TCGA-LUAD	dcd066ba-5894-453e-b1da-82092858c3db	Primary Tumor	2	0
TCGA-LUAD	dcf8e752-e95c-4087-a0f5-c041787c8569	Primary Tumor	26	7
TCGA-LUAD	dcf8e752-e95c-4087-a0f5-c041787c8569	Solid Tissue Normal	13	3
TCGA-LUAD	dd46c83e-6551-485b-b935-f3beed891244	Blood Derived Normal	16	3
TCGA-LUAD	dd46c83e-6551-485b-b935-f3beed891244	Primary Tumor	4	0
TCGA-LUAD	dd63d0fd-e24b-40a5-88c5-7d3d4106631e	Blood Derived Normal	8	2
TCGA-LUAD	dd63d0fd-e24b-40a5-88c5-7d3d4106631e	Primary Tumor	8	0
TCGA-LUAD	ddeacccf-0953-4952-8a4e-c2617f2e7bcc	Blood Derived Normal	10	0
TCGA-LUAD	ddeacccf-0953-4952-8a4e-c2617f2e7bcc	Primary Tumor	145	30
TCGA-LUAD	ddeacccf-0953-4952-8a4e-c2617f2e7bcc	Solid Tissue Normal	48	11
TCGA-LUAD	df576520-a6b6-4c9b-8d06-3f59cc5342fd	Blood Derived Normal	2	0
TCGA-LUAD	df576520-a6b6-4c9b-8d06-3f59cc5342fd	Primary Tumor	11	0
TCGA-LUAD	e00a60d7-4253-443d-a187-680ad0931349	Blood Derived Normal	2	0
TCGA-LUAD	e00a60d7-4253-443d-a187-680ad0931349	Primary Tumor	2	1
TCGA-LUAD	e01e4fb3-236a-4d16-9073-555876b688e9	Blood Derived Normal	10	0
TCGA-LUAD	e01e4fb3-236a-4d16-9073-555876b688e9	Primary Tumor	9	0
TCGA-LUAD	e0a19099-5d25-40df-ad73-6260df3a1b32	Blood Derived Normal	6	1
TCGA-LUAD	e0a19099-5d25-40df-ad73-6260df3a1b32	Primary Tumor	2	0
TCGA-LUAD	e0acafdd-06d0-48a6-bd68-577ef666a419	Blood Derived Normal	23	4
TCGA-LUAD	e0acafdd-06d0-48a6-bd68-577ef666a419	Primary Tumor	14	5
TCGA-LUAD	e10568fe-0436-43f2-9f0f-48f9903868c4	Primary Tumor	6	1
TCGA-LUAD	e10568fe-0436-43f2-9f0f-48f9903868c4	Solid Tissue Normal	4	0
TCGA-LUAD	e16ca88f-488b-40f0-9169-e5a62482a2ff	Blood Derived Normal	37	5
TCGA-LUAD	e16ca88f-488b-40f0-9169-e5a62482a2ff	Primary Tumor	392	74
TCGA-LUAD	e16ca88f-488b-40f0-9169-e5a62482a2ff	Solid Tissue Normal	85	9
TCGA-LUAD	e1c55bac-bb41-4964-add5-ecd6ba04b58d	Blood Derived Normal	7	0
TCGA-LUAD	e1c55bac-bb41-4964-add5-ecd6ba04b58d	Primary Tumor	4	1
TCGA-LUAD	e21e2af3-dc71-41fa-94ba-7a7929f47d90	Blood Derived Normal	46	15
TCGA-LUAD	e21e2af3-dc71-41fa-94ba-7a7929f47d90	Primary Tumor	4	0
TCGA-LUAD	e254aaeb-012c-4d92-8a03-cce1f6a2bcd6	Blood Derived Normal	25	4
TCGA-LUAD	e254aaeb-012c-4d92-8a03-cce1f6a2bcd6	Primary Tumor	22	7
TCGA-LUAD	e2b0d873-4942-4483-9a88-d5c6338d0382	Blood Derived Normal	6	0
TCGA-LUAD	e2b0d873-4942-4483-9a88-d5c6338d0382	Primary Tumor	4	0
TCGA-LUAD	e379cf55-68ef-4fbc-af3e-0a5040c27f0f	Blood Derived Normal	15	3
TCGA-LUAD	e379cf55-68ef-4fbc-af3e-0a5040c27f0f	Primary Tumor	6	0
TCGA-LUAD	e43a2b72-35c6-4466-9007-ce96caf77ea8	Blood Derived Normal	5	0
TCGA-LUAD	e43a2b72-35c6-4466-9007-ce96caf77ea8	Primary Tumor	439	177
TCGA-LUAD	e44e279b-103e-436e-8988-1139b000bdfd	Primary Tumor	17	3
TCGA-LUAD	e44e279b-103e-436e-8988-1139b000bdfd	Solid Tissue Normal	142	23
TCGA-LUAD	e499069b-a16a-49e9-941a-e3e9ea62af25	Blood Derived Normal	656	221
TCGA-LUAD	e499069b-a16a-49e9-941a-e3e9ea62af25	Primary Tumor	6	0
TCGA-LUAD	e51f717f-72e8-400e-9f35-fc5dc32fdf71	Blood Derived Normal	2	1
TCGA-LUAD	e51f717f-72e8-400e-9f35-fc5dc32fdf71	Primary Tumor	5	1
TCGA-LUAD	e5cb0c86-8fe2-4cfc-b32b-e8ec3839ffc4	Primary Tumor	2	0
TCGA-LUAD	e5cb0c86-8fe2-4cfc-b32b-e8ec3839ffc4	Solid Tissue Normal	2	1
TCGA-LUAD	e5f956dd-f49f-435c-83c3-5b1b0a2050ed	Blood Derived Normal	7	0
TCGA-LUAD	e5f956dd-f49f-435c-83c3-5b1b0a2050ed	Primary Tumor	3	0
TCGA-LUAD	e60a8f8a-0fe6-40e5-9f30-bcff48ac73f4	Blood Derived Normal	6	0
TCGA-LUAD	e60a8f8a-0fe6-40e5-9f30-bcff48ac73f4	Primary Tumor	9	1
TCGA-LUAD	e64f76e4-f748-4d9e-ba71-53e2818a7920	Primary Tumor	4	1
TCGA-LUAD	e64f76e4-f748-4d9e-ba71-53e2818a7920	Solid Tissue Normal	6	1
TCGA-LUAD	e68219b0-a9c2-49df-8f0d-db5ea97fd2dc	Blood Derived Normal	2	1
TCGA-LUAD	e68219b0-a9c2-49df-8f0d-db5ea97fd2dc	Primary Tumor	4	0
TCGA-LUAD	e6e75590-9520-4b1c-8a28-4a1d2b2218fc	Blood Derived Normal	32	4
TCGA-LUAD	e6e75590-9520-4b1c-8a28-4a1d2b2218fc	Primary Tumor	46	11
TCGA-LUAD	e737f650-b72d-44e7-b750-558a56716803	Blood Derived Normal	2	0
TCGA-LUAD	e737f650-b72d-44e7-b750-558a56716803	Primary Tumor	8	2
TCGA-LUAD	e739b4f7-ae46-45c6-9013-9571cbadaf99	Blood Derived Normal	5	1
TCGA-LUAD	e739b4f7-ae46-45c6-9013-9571cbadaf99	Primary Tumor	4	1
TCGA-LUAD	e739b4f7-ae46-45c6-9013-9571cbadaf99	Solid Tissue Normal	3	0
TCGA-LUAD	e7d30bc2-42e8-49c5-a5b3-9f58411b007a	Blood Derived Normal	13	5
TCGA-LUAD	e7d30bc2-42e8-49c5-a5b3-9f58411b007a	Primary Tumor	5	0
TCGA-LUAD	e8060c45-451d-4779-9584-f284db47e63e	Blood Derived Normal	8	2
TCGA-LUAD	e8060c45-451d-4779-9584-f284db47e63e	Primary Tumor	5	1
TCGA-LUAD	e8b7a103-644f-4865-92f8-80b053bd5e17	Blood Derived Normal	28	5
TCGA-LUAD	e8b7a103-644f-4865-92f8-80b053bd5e17	Primary Tumor	58	9
TCGA-LUAD	e998a607-ac73-4849-afaa-57eee49cf051	Primary Tumor	15	2
TCGA-LUAD	e998a607-ac73-4849-afaa-57eee49cf051	Solid Tissue Normal	15	0
TCGA-LUAD	ea0b9461-0d4d-4ade-a255-1b03dd85e30e	Blood Derived Normal	386	135
TCGA-LUAD	ea0b9461-0d4d-4ade-a255-1b03dd85e30e	Primary Tumor	4	0
TCGA-LUAD	ebb33753-9d38-4368-9033-3e55f129d00d	Blood Derived Normal	5	1
TCGA-LUAD	ebb33753-9d38-4368-9033-3e55f129d00d	Primary Tumor	7	1
TCGA-LUAD	ebb33753-9d38-4368-9033-3e55f129d00d	Solid Tissue Normal	7	1
TCGA-LUAD	ebcba7f2-ce13-4bae-97cd-91a6b1dcd465	Primary Tumor	3	0
TCGA-LUAD	ebcba7f2-ce13-4bae-97cd-91a6b1dcd465	Solid Tissue Normal	1	0
TCGA-LUAD	edd05f61-35f8-4133-a579-f9f32dff3bb8	Solid Tissue Normal	20	3
TCGA-LUAD	edf80622-aea2-4b50-bb69-691d6708aa83	Blood Derived Normal	2	0
TCGA-LUAD	edf80622-aea2-4b50-bb69-691d6708aa83	Primary Tumor	5	0
TCGA-LUAD	eeab558b-8d1e-4843-861d-dbfb06061758	Blood Derived Normal	26	2
TCGA-LUAD	eeab558b-8d1e-4843-861d-dbfb06061758	Primary Tumor	72	12
TCGA-LUAD	ef03654a-dcf1-41ff-a67e-4f3fbf9ba807	Blood Derived Normal	26	7
TCGA-LUAD	ef03654a-dcf1-41ff-a67e-4f3fbf9ba807	Primary Tumor	23	2
TCGA-LUAD	ef42ae4c-a108-468e-beed-437cf3cf2962	Primary Tumor	4	0
TCGA-LUAD	ef42ae4c-a108-468e-beed-437cf3cf2962	Solid Tissue Normal	3	0
TCGA-LUAD	f063ddbb-1668-40df-9ec2-b0a23ca2c389	Primary Tumor	4	0
TCGA-LUAD	f063ddbb-1668-40df-9ec2-b0a23ca2c389	Solid Tissue Normal	8	1
TCGA-LUAD	f0c94f68-bfd9-45cb-b4fd-8bb1ae4e9a2b	Blood Derived Normal	8	0
TCGA-LUAD	f0c94f68-bfd9-45cb-b4fd-8bb1ae4e9a2b	Primary Tumor	5	0
TCGA-LUAD	f17d3463-af6c-42c2-a8e9-fae45f69286f	Blood Derived Normal	10	1
TCGA-LUAD	f17d3463-af6c-42c2-a8e9-fae45f69286f	Primary Tumor	8	1
TCGA-LUAD	f1985735-a188-4567-a88a-530f9b80291b	Primary Tumor	13	4
TCGA-LUAD	f1985735-a188-4567-a88a-530f9b80291b	Solid Tissue Normal	7	1
TCGA-LUAD	f1f80dd2-891d-46dd-a3e0-f007628cb515	Blood Derived Normal	7	1
TCGA-LUAD	f1f80dd2-891d-46dd-a3e0-f007628cb515	Primary Tumor	3	0
TCGA-LUAD	f29b5aef-d53e-457d-b140-b0b5fd1960bc	Primary Tumor	27	11
TCGA-LUAD	f29b5aef-d53e-457d-b140-b0b5fd1960bc	Solid Tissue Normal	51	17
TCGA-LUAD	f2d8b332-2f03-46e5-a9d5-f163972e5fa7	Blood Derived Normal	50	14
TCGA-LUAD	f2d8b332-2f03-46e5-a9d5-f163972e5fa7	Primary Tumor	7	0
TCGA-LUAD	f327dea0-2d30-482f-809c-76a148a749b7	Blood Derived Normal	6	0
TCGA-LUAD	f327dea0-2d30-482f-809c-76a148a749b7	Primary Tumor	8	0
TCGA-LUAD	f3501466-cf32-4866-b5fb-e94dd32341bc	Blood Derived Normal	18	3
TCGA-LUAD	f3501466-cf32-4866-b5fb-e94dd32341bc	Primary Tumor	12	3
TCGA-LUAD	f3501466-cf32-4866-b5fb-e94dd32341bc	Solid Tissue Normal	6	0
TCGA-LUAD	f3f024c2-52f1-400e-946c-398f5b72e6dc	Blood Derived Normal	7	0
TCGA-LUAD	f3f024c2-52f1-400e-946c-398f5b72e6dc	Primary Tumor	2	0
TCGA-LUAD	f40301ba-831e-4afd-9ce8-5f3c1a05ff7e	Blood Derived Normal	7	0
TCGA-LUAD	f40301ba-831e-4afd-9ce8-5f3c1a05ff7e	Primary Tumor	10	1
TCGA-LUAD	f40301ba-831e-4afd-9ce8-5f3c1a05ff7e	Solid Tissue Normal	3	0
TCGA-LUAD	f4350d9c-3f40-4829-bbc4-8acb2f3ff512	Blood Derived Normal	4	1
TCGA-LUAD	f4350d9c-3f40-4829-bbc4-8acb2f3ff512	Primary Tumor	25	8
TCGA-LUAD	f462cfef-f60a-4d3e-b92d-b8d8f50b6bb3	Blood Derived Normal	15	5
TCGA-LUAD	f462cfef-f60a-4d3e-b92d-b8d8f50b6bb3	Primary Tumor	32	8
TCGA-LUAD	f4b83449-7d0e-49f3-be53-81cf0d485ed8	Primary Tumor	39	9
TCGA-LUAD	f4b83449-7d0e-49f3-be53-81cf0d485ed8	Solid Tissue Normal	48	15
TCGA-LUAD	f587c9ab-2949-4410-80d6-a050865d48aa	Blood Derived Normal	3	0
TCGA-LUAD	f587c9ab-2949-4410-80d6-a050865d48aa	Primary Tumor	2	0
TCGA-LUAD	f59e5a76-f803-470b-910c-a897a149d939	Blood Derived Normal	34	1
TCGA-LUAD	f59e5a76-f803-470b-910c-a897a149d939	Primary Tumor	520	144
TCGA-LUAD	f61d599a-43bd-4743-9568-678317e75955	Blood Derived Normal	5	1
TCGA-LUAD	f61d599a-43bd-4743-9568-678317e75955	Primary Tumor	21	7
TCGA-LUAD	f77b6930-a1ce-446e-a15d-c018cbbecfee	Primary Tumor	8	0
TCGA-LUAD	f77b6930-a1ce-446e-a15d-c018cbbecfee	Solid Tissue Normal	9	1
TCGA-LUAD	f77cf4d3-9829-4fd3-95a1-b29aed9e94b8	Blood Derived Normal	66	13
TCGA-LUAD	f77cf4d3-9829-4fd3-95a1-b29aed9e94b8	Primary Tumor	76	17
TCGA-LUAD	f7f9f522-de88-4f9c-8ba4-7be3726faaf8	Blood Derived Normal	4	0
TCGA-LUAD	f7f9f522-de88-4f9c-8ba4-7be3726faaf8	Primary Tumor	6	0
TCGA-LUAD	f809e21d-5f2e-4f3b-a1aa-d6b8d463552a	Blood Derived Normal	11	0
TCGA-LUAD	f809e21d-5f2e-4f3b-a1aa-d6b8d463552a	Primary Tumor	215	87
TCGA-LUAD	f809e7d9-a75e-41c9-ac2c-5bec6ffcb4a2	Primary Tumor	13	5
TCGA-LUAD	f809e7d9-a75e-41c9-ac2c-5bec6ffcb4a2	Solid Tissue Normal	9	0
TCGA-LUAD	f86e1da7-bad6-4eb8-ae4c-fa9421308d47	Primary Tumor	9	0
TCGA-LUAD	f86e1da7-bad6-4eb8-ae4c-fa9421308d47	Solid Tissue Normal	38	5
TCGA-LUAD	f934ed41-090e-4313-bbc5-d1a4a9ed9ad7	Blood Derived Normal	3	1
TCGA-LUAD	f934ed41-090e-4313-bbc5-d1a4a9ed9ad7	Primary Tumor	5	0
TCGA-LUAD	f98ecd8a-b878-4f53-b911-20cd8e17281c	Blood Derived Normal	9	1
TCGA-LUAD	f98ecd8a-b878-4f53-b911-20cd8e17281c	Primary Tumor	25	10
TCGA-LUAD	fa0c7392-d485-41ac-bf7e-244a528209ae	Blood Derived Normal	6	0
TCGA-LUAD	fa0c7392-d485-41ac-bf7e-244a528209ae	Primary Tumor	7	1
TCGA-LUAD	fae64c9d-5204-4dc6-a561-bf59506aabcc	Primary Tumor	29	2
TCGA-LUAD	fb6b289c-aaf9-4d8e-b6e0-5d35bce1b6e1	Blood Derived Normal	25	4
TCGA-LUAD	fb6b289c-aaf9-4d8e-b6e0-5d35bce1b6e1	Primary Tumor	50	9
TCGA-LUAD	fb79c491-7b01-42ae-8369-8364e442e31b	Blood Derived Normal	65	8
TCGA-LUAD	fb79c491-7b01-42ae-8369-8364e442e31b	Primary Tumor	221	35
TCGA-LUAD	fb79c491-7b01-42ae-8369-8364e442e31b	Solid Tissue Normal	9	0
TCGA-LUAD	fc79086c-af9a-4c27-b074-f7050b6f3381	Blood Derived Normal	5	0
TCGA-LUAD	fc79086c-af9a-4c27-b074-f7050b6f3381	Primary Tumor	5	0
TCGA-LUAD	fcfe0b53-dfc1-42fa-9efc-2b2ff259297e	Blood Derived Normal	34	3
TCGA-LUAD	fcfe0b53-dfc1-42fa-9efc-2b2ff259297e	Primary Tumor	36	6
TCGA-LUAD	fd3fc273-c035-40ea-a459-ff4806f5d592	Blood Derived Normal	8	0
TCGA-LUAD	fd3fc273-c035-40ea-a459-ff4806f5d592	Primary Tumor	2	0
TCGA-LUAD	fd5c44ef-ea50-4fba-9e8d-e371cf34ebdb	Blood Derived Normal	3	0
TCGA-LUAD	fd5c44ef-ea50-4fba-9e8d-e371cf34ebdb	Primary Tumor	3	1
TCGA-LUAD	fddc4d29-1ae8-451d-a13e-8ef6492be201	Primary Tumor	31	6
TCGA-LUAD	fddc4d29-1ae8-451d-a13e-8ef6492be201	Solid Tissue Normal	31	5
TCGA-LUAD	fe3eeeb6-0db4-46d7-a020-55604d474c12	Primary Tumor	5	1
TCGA-LUAD	fe3eeeb6-0db4-46d7-a020-55604d474c12	Solid Tissue Normal	2	0
TCGA-LUAD	fe714ac0-f874-426a-924b-a2980232b5f7	Blood Derived Normal	9	0
TCGA-LUAD	fe714ac0-f874-426a-924b-a2980232b5f7	Primary Tumor	864	270
TCGA-LUAD	ff07ea4b-4e50-410d-99d6-96a351dad7b1	Blood Derived Normal	5	0
TCGA-LUAD	ff07ea4b-4e50-410d-99d6-96a351dad7b1	Primary Tumor	5	0
TCGA-LUAD	ff07ea4b-4e50-410d-99d6-96a351dad7b1	Solid Tissue Normal	5	0
TCGA-LUAD	ff9def3d-17e5-4ef6-b74e-933f11ed6f00	Blood Derived Normal	5	1
TCGA-LUAD	ff9def3d-17e5-4ef6-b74e-933f11ed6f00	Primary Tumor	9	2
TCGA-LUAD	ffb0c0b7-165e-4439-b3e6-62431f40b7fe	Blood Derived Normal	15	5
TCGA-LUAD	ffb0c0b7-165e-4439-b3e6-62431f40b7fe	Primary Tumor	8	1
TCGA-LUAD	ffb0c0b7-165e-4439-b3e6-62431f40b7fe	Solid Tissue Normal	1	0
TCGA-LUSC	005669e5-1a31-45fb-ae97-9d450e74e7cb	Blood Derived Normal	11	2
TCGA-LUSC	005669e5-1a31-45fb-ae97-9d450e74e7cb	Primary Tumor	5	0
TCGA-LUSC	00fd9306-4a68-49ab-a768-e5fed126a765	Blood Derived Normal	6	1
TCGA-LUSC	00fd9306-4a68-49ab-a768-e5fed126a765	Primary Tumor	3	0
TCGA-LUSC	01417822-b608-4934-8fe0-594315212be5	Blood Derived Normal	2	0
TCGA-LUSC	01417822-b608-4934-8fe0-594315212be5	Primary Tumor	3	1
TCGA-LUSC	02ba8600-9d3d-489d-9f0b-f1c59085ecd6	Blood Derived Normal	16	0
TCGA-LUSC	02ba8600-9d3d-489d-9f0b-f1c59085ecd6	Primary Tumor	9	3
TCGA-LUSC	02eb85cc-a597-4eaa-9614-c94c0f035929	Primary Tumor	4	1
TCGA-LUSC	02eb85cc-a597-4eaa-9614-c94c0f035929	Solid Tissue Normal	6	0
TCGA-LUSC	03016c31-a2eb-4a04-9e98-f10e0c64fe9e	Primary Tumor	4	0
TCGA-LUSC	03016c31-a2eb-4a04-9e98-f10e0c64fe9e	Solid Tissue Normal	26	4
TCGA-LUSC	0366c911-3267-41a0-af4b-5e74577ae16a	Blood Derived Normal	16	3
TCGA-LUSC	0366c911-3267-41a0-af4b-5e74577ae16a	Primary Tumor	9	1
TCGA-LUSC	037c57d1-b4a5-45dc-bda4-0550461d321b	Primary Tumor	335	35
TCGA-LUSC	037c57d1-b4a5-45dc-bda4-0550461d321b	Solid Tissue Normal	227	31
TCGA-LUSC	0398eae1-7216-4595-80a5-6b117d96e070	Primary Tumor	177	10
TCGA-LUSC	0398eae1-7216-4595-80a5-6b117d96e070	Solid Tissue Normal	499	81
TCGA-LUSC	03fa3310-406d-4c12-a409-136fc47d996d	Primary Tumor	32	1
TCGA-LUSC	03fa3310-406d-4c12-a409-136fc47d996d	Solid Tissue Normal	32	0
TCGA-LUSC	0425cb44-66af-4e25-afcb-cacccc2f1179	Blood Derived Normal	6	1
TCGA-LUSC	0425cb44-66af-4e25-afcb-cacccc2f1179	Primary Tumor	12	5
TCGA-LUSC	059212b3-9e71-4d00-863f-3639c4e30ed1	Blood Derived Normal	12	3
TCGA-LUSC	059212b3-9e71-4d00-863f-3639c4e30ed1	Primary Tumor	9	1
TCGA-LUSC	05d4d9c7-fb6f-439a-bb97-f0e2737a7773	Blood Derived Normal	7	0
TCGA-LUSC	05d4d9c7-fb6f-439a-bb97-f0e2737a7773	Primary Tumor	8	1
TCGA-LUSC	06b70dee-14d2-45c7-b6f0-4d1d29c575ea	Blood Derived Normal	13	2
TCGA-LUSC	06b70dee-14d2-45c7-b6f0-4d1d29c575ea	Primary Tumor	3	0
TCGA-LUSC	06f36fce-f20f-4e37-8222-81a642c7bba0	Blood Derived Normal	60	26
TCGA-LUSC	06f36fce-f20f-4e37-8222-81a642c7bba0	Primary Tumor	17	3
TCGA-LUSC	07083473-8835-4bf9-9f52-b15bba59d932	Blood Derived Normal	5	1
TCGA-LUSC	07083473-8835-4bf9-9f52-b15bba59d932	Primary Tumor	13	3
TCGA-LUSC	0806923c-2dee-403d-a2e9-771722873b0d	Primary Tumor	155	13
TCGA-LUSC	0806923c-2dee-403d-a2e9-771722873b0d	Solid Tissue Normal	168	27
TCGA-LUSC	08ce6fee-2e8b-4398-8c99-aa426d03f523	Blood Derived Normal	1	0
TCGA-LUSC	08ce6fee-2e8b-4398-8c99-aa426d03f523	Primary Tumor	3	1
TCGA-LUSC	09d08a43-4dcb-46d6-b2bd-f6245a6fff21	Blood Derived Normal	14	1
TCGA-LUSC	09d08a43-4dcb-46d6-b2bd-f6245a6fff21	Primary Tumor	15	2
TCGA-LUSC	0ab8d063-62b4-4d47-82aa-e3351a60029d	Primary Tumor	97	16
TCGA-LUSC	0ab8d063-62b4-4d47-82aa-e3351a60029d	Solid Tissue Normal	29	0
TCGA-LUSC	0c80ab20-7e33-4f1d-b136-07782b68e98b	Primary Tumor	53	17
TCGA-LUSC	0c80ab20-7e33-4f1d-b136-07782b68e98b	Solid Tissue Normal	35	10
TCGA-LUSC	0cca2b84-62bb-41c6-a65d-c27e4e98af78	Blood Derived Normal	21	3
TCGA-LUSC	0cca2b84-62bb-41c6-a65d-c27e4e98af78	Primary Tumor	7	1
TCGA-LUSC	0d3c11b5-856e-4d41-b94a-b2e32f9c5792	Primary Tumor	8	1
TCGA-LUSC	0d3c11b5-856e-4d41-b94a-b2e32f9c5792	Solid Tissue Normal	10	0
TCGA-LUSC	0d6a7cdf-daf5-4181-864f-430952e6fdb3	Primary Tumor	119	14
TCGA-LUSC	0d6a7cdf-daf5-4181-864f-430952e6fdb3	Solid Tissue Normal	99	12
TCGA-LUSC	0df0d6b6-66aa-4e76-8675-aa93787b93e3	Blood Derived Normal	9	1
TCGA-LUSC	0df0d6b6-66aa-4e76-8675-aa93787b93e3	Primary Tumor	34	10
TCGA-LUSC	0e084325-ba97-4c0a-9d00-12d01b4bc0bb	Blood Derived Normal	19	1
TCGA-LUSC	0e084325-ba97-4c0a-9d00-12d01b4bc0bb	Primary Tumor	37	3
TCGA-LUSC	0e2ee54a-51c9-4868-842d-a2a1c1cfb016	Blood Derived Normal	467	102
TCGA-LUSC	0e2ee54a-51c9-4868-842d-a2a1c1cfb016	Primary Tumor	241	26
TCGA-LUSC	0e515ab8-99f9-43d9-a621-8fe9ede828ec	Blood Derived Normal	23	6
TCGA-LUSC	0e515ab8-99f9-43d9-a621-8fe9ede828ec	Primary Tumor	4	0
TCGA-LUSC	0e515ab8-99f9-43d9-a621-8fe9ede828ec	Solid Tissue Normal	3	0
TCGA-LUSC	0e91d7b5-ce35-4671-ab9f-cfd5369b557c	Blood Derived Normal	7	0
TCGA-LUSC	0e91d7b5-ce35-4671-ab9f-cfd5369b557c	Primary Tumor	17	2
TCGA-LUSC	0f5cebb3-a37b-471f-bbd3-b03ce171812a	Blood Derived Normal	10	0
TCGA-LUSC	0f5cebb3-a37b-471f-bbd3-b03ce171812a	Primary Tumor	4	0
TCGA-LUSC	107f6b9a-2883-4499-a40a-ec25bc834a06	Blood Derived Normal	4	0
TCGA-LUSC	107f6b9a-2883-4499-a40a-ec25bc834a06	Primary Tumor	2	1
TCGA-LUSC	107f6b9a-2883-4499-a40a-ec25bc834a06	Solid Tissue Normal	10	0
TCGA-LUSC	10c3acc1-5c0b-4312-9521-2e4104396c24	Blood Derived Normal	23	4
TCGA-LUSC	10c3acc1-5c0b-4312-9521-2e4104396c24	Primary Tumor	30	6
TCGA-LUSC	10d8e6ad-f7ef-4acf-a9c2-25834bea71c9	Blood Derived Normal	6	4
TCGA-LUSC	10d8e6ad-f7ef-4acf-a9c2-25834bea71c9	Primary Tumor	3	0
TCGA-LUSC	12b44011-90c0-4a70-8ea4-a216ec0c0860	Blood Derived Normal	5	0
TCGA-LUSC	12b44011-90c0-4a70-8ea4-a216ec0c0860	Primary Tumor	3	0
TCGA-LUSC	12bd70f5-2542-48cb-b296-ae9241b38f7f	Primary Tumor	28	0
TCGA-LUSC	12bd70f5-2542-48cb-b296-ae9241b38f7f	Solid Tissue Normal	29	0
TCGA-LUSC	14313474-376f-4606-9ed9-25ed2acff411	Blood Derived Normal	13	4
TCGA-LUSC	14313474-376f-4606-9ed9-25ed2acff411	Primary Tumor	11	1
TCGA-LUSC	14a4a93a-e24d-46f2-bee3-18bd792ef95a	Primary Tumor	7	0
TCGA-LUSC	14a4a93a-e24d-46f2-bee3-18bd792ef95a	Solid Tissue Normal	7	1
TCGA-LUSC	14b159f8-c31b-4e2a-a76d-fe32026e85bb	Blood Derived Normal	16	3
TCGA-LUSC	14b159f8-c31b-4e2a-a76d-fe32026e85bb	Primary Tumor	20	1
TCGA-LUSC	1535c8ab-100d-4886-8598-12a94483d010	Primary Tumor	19	0
TCGA-LUSC	1535c8ab-100d-4886-8598-12a94483d010	Solid Tissue Normal	34	0
TCGA-LUSC	159b96ab-2eb9-4604-be8c-e38f6aae103f	Blood Derived Normal	15	2
TCGA-LUSC	159b96ab-2eb9-4604-be8c-e38f6aae103f	Primary Tumor	9	1
TCGA-LUSC	15b0bfd4-2068-4ac8-aaa8-a2a6797253d8	Blood Derived Normal	6	0
TCGA-LUSC	15b0bfd4-2068-4ac8-aaa8-a2a6797253d8	Primary Tumor	8	2
TCGA-LUSC	169b32f1-4371-464c-ac94-22b7d7389403	Blood Derived Normal	21	6
TCGA-LUSC	169b32f1-4371-464c-ac94-22b7d7389403	Primary Tumor	34	12
TCGA-LUSC	17104d99-8838-4e1c-bd6a-7f1ee7a94bd8	Blood Derived Normal	6	2
TCGA-LUSC	17104d99-8838-4e1c-bd6a-7f1ee7a94bd8	Primary Tumor	8	0
TCGA-LUSC	174cdc32-e94a-4829-b6b7-df560de55be2	Primary Tumor	29	2
TCGA-LUSC	174cdc32-e94a-4829-b6b7-df560de55be2	Solid Tissue Normal	11	0
TCGA-LUSC	17919a6e-3106-49fa-9fea-8f06c595d617	Primary Tumor	7	0
TCGA-LUSC	17919a6e-3106-49fa-9fea-8f06c595d617	Solid Tissue Normal	16	2
TCGA-LUSC	18058bfb-a008-410f-8e04-7c2b45a856b7	Primary Tumor	88	13
TCGA-LUSC	18058bfb-a008-410f-8e04-7c2b45a856b7	Solid Tissue Normal	130	25
TCGA-LUSC	185923c0-e642-41c4-a22e-0dae102b0a40	Blood Derived Normal	8	0
TCGA-LUSC	185923c0-e642-41c4-a22e-0dae102b0a40	Primary Tumor	6	0
TCGA-LUSC	186ca7d6-8354-43a2-b8a5-9ac79627331f	Blood Derived Normal	8	2
TCGA-LUSC	186ca7d6-8354-43a2-b8a5-9ac79627331f	Primary Tumor	63	13
TCGA-LUSC	188fe74b-a62b-47a0-9069-5c3a2837ee05	Blood Derived Normal	11	1
TCGA-LUSC	188fe74b-a62b-47a0-9069-5c3a2837ee05	Primary Tumor	8	0
TCGA-LUSC	18f18672-2a23-4e26-987b-38c454ff46c7	Blood Derived Normal	6	1
TCGA-LUSC	18f18672-2a23-4e26-987b-38c454ff46c7	Primary Tumor	5	1
TCGA-LUSC	19f0cb8c-2e57-4310-967f-a9890f1605db	Primary Tumor	8	1
TCGA-LUSC	19f0cb8c-2e57-4310-967f-a9890f1605db	Solid Tissue Normal	9	1
